Date,Good,Amount
"""1845-8-1",ammunition,125.54846
"""1845-8-1",small_arms,47.83560
"""1845-8-1",artillery,25.76135
"""1845-8-1",canned_food,400.71576
"""1845-8-1",barrels,1.00000
"""1845-8-1",aeroplanes,1.00000
"""1845-8-1",cotton,729.44638
"""1845-8-1",dye,97.27872
"""1845-8-1",wool,2504.82407
"""1845-8-1",silk,134.85080
"""1845-8-1",coal,2919.78357
"""1845-8-1",sulphur,295.88855
"""1845-8-1",iron,972.20383
"""1845-8-1",timber,5173.30701
"""1845-8-1",tropical_wood,252.71069
"""1845-8-1",rubber,1.00000
"""1845-8-1",oil,1.00000
"""1845-8-1",precious_metal,146.63782
"""1845-8-1",precious_goods,31.42062
"""1845-8-1",steel,736.58664
"""1845-8-1",cement,91.67963
"""1845-8-1",machine_parts,15.39746
"""1845-8-1",glass,2261.63171
"""1845-8-1",fuel,1.00000
"""1845-8-1",fertilizer,260.63782
"""1845-8-1",explosives,104.40881
"""1845-8-1",clipper_convoy,37.05151
"""1845-8-1",steamer_convoy,67.01678
"""1845-8-1",electric_gear,1.00000
"""1845-8-1",fabric,1820.68857
"""1845-8-1",lumber,6742.90616
"""1845-8-1",paper,721.46921
"""1845-8-1",cattle,1341.13910
"""1845-8-1",fish,1290.32486
"""1845-8-1",fruit,2059.09277
"""1845-8-1",grain,3703.48492
"""1845-8-1",tobacco,486.63214
"""1845-8-1",tea,1909.45782
"""1845-8-1",coffee,266.86264
"""1845-8-1",opium,82.36087
"""1845-8-1",automobiles,1.00000
"""1845-8-1",telephones,1.00000
"""1845-8-1",wine,933.47858
"""1845-8-1",liquor,997.74185
"""1845-8-1",regular_clothes,603.03864
"""1845-8-1",luxury_clothes,56.70755
"""1845-8-1",furniture,1774.69638
"""1845-8-1",luxury_furniture,52.49228
"""1845-8-1",radio,1.00000
"""1845-7-31",ammunition,125.50607
"""1845-7-31",small_arms,47.67010
"""1845-7-31",artillery,26.48218
"""1845-7-31",canned_food,402.28625
"""1845-7-31",barrels,1.00000
"""1845-7-31",aeroplanes,1.00000
"""1845-7-31",cotton,729.44348
"""1845-7-31",dye,98.17636
"""1845-7-31",wool,2504.80112
"""1845-7-31",silk,134.84998
"""1845-7-31",coal,2919.75110
"""1845-7-31",sulphur,298.26239
"""1845-7-31",iron,972.17755
"""1845-7-31",timber,5184.59323
"""1845-7-31",tropical_wood,252.70380
"""1845-7-31",rubber,1.00000
"""1845-7-31",oil,1.00000
"""1845-7-31",precious_metal,146.80942
"""1845-7-31",precious_goods,31.42062
"""1845-7-31",steel,735.16556
"""1845-7-31",cement,89.94772
"""1845-7-31",machine_parts,15.35663
"""1845-7-31",glass,2272.18909
"""1845-7-31",fuel,1.00000
"""1845-7-31",fertilizer,258.39981
"""1845-7-31",explosives,104.50702
"""1845-7-31",clipper_convoy,30.77405
"""1845-7-31",steamer_convoy,66.79279
"""1845-7-31",electric_gear,1.00000
"""1845-7-31",fabric,1789.16687
"""1845-7-31",lumber,6794.11560
"""1845-7-31",paper,739.50372
"""1845-7-31",cattle,1341.13501
"""1845-7-31",fish,1290.27167
"""1845-7-31",fruit,2060.01590
"""1845-7-31",grain,3703.81332
"""1845-7-31",tobacco,486.78009
"""1845-7-31",tea,1909.47900
"""1845-7-31",coffee,268.81488
"""1845-7-31",opium,82.36066
"""1845-7-31",automobiles,1.00000
"""1845-7-31",telephones,1.00000
"""1845-7-31",wine,934.75247
"""1845-7-31",liquor,1000.63220
"""1845-7-31",regular_clothes,615.59372
"""1845-7-31",luxury_clothes,57.22644
"""1845-7-31",furniture,1796.41287
"""1845-7-31",luxury_furniture,52.79663
"""1845-7-31",radio,1.00000
"""1845-7-20",ammunition,17.21890
"""1845-7-20",small_arms,14.54584
"""1845-7-20",artillery,1.37112
"""1845-7-20",canned_food,5.38504
"""1845-7-20",cotton,185.11389
"""1845-7-20",dye,92.24451
"""1845-7-20",wool,1058.39096
"""1845-7-20",coal,107.85123
"""1845-7-20",precious_metal,18.62723
"""1845-7-20",precious_goods,21.71115
"""1845-7-20",steel,67.57733
"""1845-7-20",cement,18.44803
"""1845-7-20",machine_parts,5.62143
"""1845-7-20",glass,84.11060
"""1845-7-20",fertilizer,29.74750
"""1845-7-20",explosives,25.37045
"""1845-7-20",clipper_convoy,1.12427
"""1845-7-20",steamer_convoy,33.26941
"""1845-7-20",fabric,868.99673
"""1845-7-20",lumber,667.07666
"""1845-7-20",paper,86.13745
"""1845-7-20",cattle,188.86411
"""1845-7-20",fish,217.97470
"""1845-7-20",fruit,222.70569
"""1845-7-20",grain,377.27335
"""1845-7-20",tobacco,136.74823
"""1845-7-20",opium,14.50391
"""1845-7-20",wine,13.43341
"""1845-7-20",liquor,64.95297
"""1845-7-20",regular_clothes,49.18817
"""1845-7-20",luxury_clothes,0.48654
"""1845-7-20",furniture,119.21881
"""1845-7-20",luxury_furniture,0.55280
"""1845-7-10",ammunition,15.47974
"""1845-7-10",small_arms,4.83099
"""1845-7-10",artillery,6.76401
"""1845-7-10",canned_food,16.22382
"""1845-7-10",cotton,14.43896
"""1845-7-10",dye,1.16418
"""1845-7-10",wool,79.30579
"""1845-7-10",silk,2.52475
"""1845-7-10",coal,339.12021
"""1845-7-10",sulphur,40.03046
"""1845-7-10",iron,110.92139
"""1845-7-10",timber,235.41409
"""1845-7-10",precious_metal,4.13791
"""1845-7-10",steel,87.91373
"""1845-7-10",cement,11.56357
"""1845-7-10",machine_parts,0.73834
"""1845-7-10",glass,124.26416
"""1845-7-10",fertilizer,23.01956
"""1845-7-10",explosives,23.80582
"""1845-7-10",clipper_convoy,6.30612
"""1845-7-10",fabric,28.25958
"""1845-7-10",lumber,226.94537
"""1845-7-10",paper,14.78009
"""1845-7-10",cattle,97.22418
"""1845-7-10",fish,101.52335
"""1845-7-10",fruit,262.50882
"""1845-7-10",grain,475.41827
"""1845-7-10",tobacco,18.31949
"""1845-7-10",wine,106.52167
"""1845-7-10",liquor,50.55734
"""1845-7-10",regular_clothes,2.75146
"""1845-7-10",luxury_clothes,1.75949
"""1845-7-10",furniture,103.09082
"""1845-7-10",luxury_furniture,2.96692
"""1845-7-8",ammunition,15.48166
"""1845-7-8",small_arms,4.83069
"""1845-7-8",artillery,6.76401
"""1845-7-8",canned_food,16.22324
"""1845-7-8",cotton,14.43896
"""1845-7-8",dye,1.16418
"""1845-7-8",wool,79.28973
"""1845-7-8",silk,2.52475
"""1845-7-8",coal,339.18549
"""1845-7-8",sulphur,40.02313
"""1845-7-8",iron,110.90308
"""1845-7-8",timber,235.41409
"""1845-7-8",precious_metal,4.13791
"""1845-7-8",steel,87.91373
"""1845-7-8",cement,11.55881
"""1845-7-8",machine_parts,0.73834
"""1845-7-8",glass,124.26416
"""1845-7-8",fertilizer,23.01779
"""1845-7-8",explosives,23.80582
"""1845-7-8",clipper_convoy,6.30594
"""1845-7-8",fabric,28.25958
"""1845-7-8",lumber,226.94537
"""1845-7-8",paper,14.78003
"""1845-7-8",cattle,97.19418
"""1845-7-8",fish,101.50879
"""1845-7-8",fruit,262.60245
"""1845-7-8",grain,475.38187
"""1845-7-8",tobacco,18.31592
"""1845-7-8",wine,106.51981
"""1845-7-8",liquor,50.55054
"""1845-7-8",regular_clothes,2.74643
"""1845-7-8",luxury_clothes,1.75928
"""1845-7-8",furniture,103.08606
"""1845-7-8",luxury_furniture,2.96677
"""1845-7-6",ammunition,19.81448
"""1845-7-6",small_arms,1.48172
"""1845-7-6",artillery,2.96573
"""1845-7-6",canned_food,19.27658
"""1845-7-6",cotton,7.01889
"""1845-7-6",wool,88.34695
"""1845-7-6",silk,1.98584
"""1845-7-6",coal,453.86368
"""1845-7-6",sulphur,27.80511
"""1845-7-6",iron,96.73340
"""1845-7-6",timber,157.12192
"""1845-7-6",precious_metal,11.90845
"""1845-7-6",steel,41.58755
"""1845-7-6",cement,1.26590
"""1845-7-6",glass,243.58179
"""1845-7-6",fertilizer,19.10379
"""1845-7-6",explosives,4.80591
"""1845-7-6",clipper_convoy,0.93143
"""1845-7-6",fabric,44.95529
"""1845-7-6",lumber,388.95197
"""1845-7-6",paper,11.34482
"""1845-7-6",cattle,100.63571
"""1845-7-6",fish,30.09177
"""1845-7-6",fruit,196.53897
"""1845-7-6",grain,266.56439
"""1845-7-6",wine,154.09421
"""1845-7-6",regular_clothes,22.85068
"""1845-7-6",luxury_clothes,1.54987
"""1845-7-6",furniture,138.73901
"""1845-7-6",luxury_furniture,0.04556
"""1845-7-4",ammunition,19.81354
"""1845-7-4",small_arms,1.48108
"""1845-7-4",artillery,2.96573
"""1845-7-4",canned_food,19.25821
"""1845-7-4",cotton,7.01889
"""1845-7-4",wool,88.31393
"""1845-7-4",silk,1.98584
"""1845-7-4",coal,453.85416
"""1845-7-4",sulphur,27.80511
"""1845-7-4",iron,96.73340
"""1845-7-4",timber,157.12192
"""1845-7-4",precious_metal,11.90845
"""1845-7-4",steel,41.34140
"""1845-7-4",cement,1.26590
"""1845-7-4",glass,243.58258
"""1845-7-4",fertilizer,19.09952
"""1845-7-4",explosives,4.80591
"""1845-7-4",clipper_convoy,0.95203
"""1845-7-4",fabric,44.10080
"""1845-7-4",lumber,388.09747
"""1845-7-4",paper,11.34698
"""1845-7-4",cattle,100.69202
"""1845-7-4",fish,30.17920
"""1845-7-4",fruit,196.65652
"""1845-7-4",grain,266.59955
"""1845-7-4",wine,154.09604
"""1845-7-4",regular_clothes,22.83707
"""1845-7-4",luxury_clothes,1.55005
"""1845-7-4",furniture,138.72534
"""1845-7-4",luxury_furniture,0.04575
"""1845-7-2",coal,8.41272
"""1845-6-30",ammunition,7.66995
"""1845-6-30",small_arms,3.08276
"""1845-6-30",artillery,1.60629
"""1845-6-30",canned_food,13.06546
"""1845-6-30",coal,339.49875
"""1845-6-30",sulphur,8.91754
"""1845-6-30",iron,93.76736
"""1845-6-30",timber,49.63943
"""1845-6-30",steel,66.80261
"""1845-6-30",cement,7.06998
"""1845-6-30",machine_parts,3.08340
"""1845-6-30",glass,56.80792
"""1845-6-30",fertilizer,2.13245
"""1845-6-30",explosives,1.63773
"""1845-6-30",clipper_convoy,0.22980
"""1845-6-30",fabric,55.81879
"""1845-6-30",lumber,64.74969
"""1845-6-30",paper,12.35861
"""1845-6-30",cattle,74.81790
"""1845-6-30",fish,24.81717
"""1845-6-30",fruit,80.53033
"""1845-6-30",grain,137.13956
"""1845-6-30",wine,30.96732
"""1845-6-30",liquor,9.96021
"""1845-6-30",regular_clothes,4.35107
"""1845-6-30",furniture,5.84753
"""1845-6-30",luxury_furniture,0.03046
"""1845-6-28",ammunition,7.67163
"""1845-6-28",small_arms,3.08408
"""1845-6-28",artillery,1.60629
"""1845-6-28",canned_food,13.02264
"""1845-6-28",coal,339.92551
"""1845-6-28",sulphur,8.91754
"""1845-6-28",iron,95.25540
"""1845-6-28",timber,45.95694
"""1845-6-28",steel,65.92889
"""1845-6-28",cement,7.09003
"""1845-6-28",machine_parts,3.08340
"""1845-6-28",glass,56.80667
"""1845-6-28",fertilizer,2.13242
"""1845-6-28",explosives,1.64914
"""1845-6-28",clipper_convoy,0.22971
"""1845-6-28",fabric,55.81879
"""1845-6-28",lumber,65.55688
"""1845-6-28",paper,12.36865
"""1845-6-28",cattle,75.15918
"""1845-6-28",fish,25.16754
"""1845-6-28",fruit,80.56534
"""1845-6-28",grain,137.54474
"""1845-6-28",wine,30.95432
"""1845-6-28",liquor,10.06564
"""1845-6-28",regular_clothes,4.46326
"""1845-6-28",furniture,5.96710
"""1845-6-28",luxury_furniture,0.02881
"""1845-6-26",coal,0.00003
"""1845-6-26",timber,80.26791
"""1845-6-26",glass,14.78082
"""1845-6-26",lumber,28.00781
"""1845-6-26",liquor,0.00003
"""1845-6-26",furniture,0.00003
"""1845-6-24",tea,49.99564
"""1845-6-4",fish,0.87036
"""1845-6-4",luxury_clothes,0.05853
"""1845-6-4",furniture,0.01617
"""1845-5-27",wool,0.38229
"""1845-5-27",regular_clothes,0.10651
"""1845-5-7",wool,0.94009
"""1845-5-1",cattle,1.10925
"""1845-4-27",ammunition,7.66565
"""1845-4-27",small_arms,3.08322
"""1845-4-27",artillery,1.60629
"""1845-4-27",canned_food,13.01843
"""1845-4-27",coal,339.94006
"""1845-4-27",sulphur,8.76941
"""1845-4-27",iron,95.25540
"""1845-4-27",timber,48.57376
"""1845-4-27",steel,65.92831
"""1845-4-27",cement,7.08975
"""1845-4-27",machine_parts,3.08340
"""1845-4-27",glass,56.80914
"""1845-4-27",fertilizer,2.12448
"""1845-4-27",explosives,1.65536
"""1845-4-27",clipper_convoy,0.22980
"""1845-4-27",fabric,55.81879
"""1845-4-27",lumber,64.74969
"""1845-4-27",paper,12.38309
"""1845-4-27",cattle,75.07916
"""1845-4-27",fish,25.10046
"""1845-4-27",fruit,80.49991
"""1845-4-27",grain,137.37695
"""1845-4-27",wine,30.96918
"""1845-4-27",liquor,10.09915
"""1845-4-27",regular_clothes,4.49500
"""1845-4-27",furniture,5.99451
"""1845-4-27",luxury_furniture,0.03064
"""1845-4-21",ammunition,36.83340
"""1845-4-21",small_arms,16.18619
"""1845-4-21",artillery,2.95944
"""1845-4-21",canned_food,64.59537
"""1845-4-21",cotton,191.29135
"""1845-4-21",dye,93.05026
"""1845-4-21",wool,1445.76126
"""1845-4-21",silk,19.51648
"""1845-4-21",coal,429.56329
"""1845-4-21",sulphur,27.85760
"""1845-4-21",iron,62.54285
"""1845-4-21",timber,356.49661
"""1845-4-21",tropical_wood,26.63953
"""1845-4-21",precious_metal,18.62723
"""1845-4-21",precious_goods,21.71115
"""1845-4-21",steel,211.27118
"""1845-4-21",cement,18.46014
"""1845-4-21",machine_parts,6.80865
"""1845-4-21",glass,252.77597
"""1845-4-21",fertilizer,64.26266
"""1845-4-21",explosives,29.21893
"""1845-4-21",clipper_convoy,1.85532
"""1845-4-21",steamer_convoy,54.20761
"""1845-4-21",fabric,875.91263
"""1845-4-21",lumber,1437.86090
"""1845-4-21",paper,119.27713
"""1845-4-21",cattle,363.17853
"""1845-4-21",fish,398.01132
"""1845-4-21",fruit,588.20825
"""1845-4-21",grain,772.36700
"""1845-4-21",tobacco,263.14279
"""1845-4-21",coffee,22.32159
"""1845-4-21",opium,74.90616
"""1845-4-21",wine,227.73087
"""1845-4-21",liquor,152.38895
"""1845-4-21",regular_clothes,143.68802
"""1845-4-21",luxury_clothes,16.67825
"""1845-4-21",furniture,279.59314
"""1845-4-21",luxury_furniture,17.81763
"""1845-4-19",ammunition,36.81570
"""1845-4-19",small_arms,16.17371
"""1845-4-19",artillery,2.95944
"""1845-4-19",canned_food,64.59265
"""1845-4-19",cotton,191.29135
"""1845-4-19",dye,93.05026
"""1845-4-19",wool,1445.50543
"""1845-4-19",silk,19.51648
"""1845-4-19",coal,429.04962
"""1845-4-19",sulphur,27.56262
"""1845-4-19",iron,62.54285
"""1845-4-19",timber,350.63113
"""1845-4-19",tropical_wood,26.63953
"""1845-4-19",precious_metal,18.62723
"""1845-4-19",precious_goods,21.71115
"""1845-4-19",steel,211.38474
"""1845-4-19",cement,18.45914
"""1845-4-19",machine_parts,6.80865
"""1845-4-19",glass,252.76123
"""1845-4-19",fertilizer,64.26215
"""1845-4-19",explosives,29.10822
"""1845-4-19",clipper_convoy,1.85443
"""1845-4-19",steamer_convoy,54.20511
"""1845-4-19",fabric,875.91263
"""1845-4-19",lumber,1437.86090
"""1845-4-19",paper,117.77155
"""1845-4-19",cattle,364.45117
"""1845-4-19",fish,399.24588
"""1845-4-19",fruit,588.05096
"""1845-4-19",grain,773.33682
"""1845-4-19",tobacco,262.61020
"""1845-4-19",coffee,21.80923
"""1845-4-19",opium,74.89886
"""1845-4-19",wine,227.69250
"""1845-4-19",liquor,151.36295
"""1845-4-19",regular_clothes,138.75101
"""1845-4-19",luxury_clothes,16.67224
"""1845-4-19",furniture,274.71518
"""1845-4-19",luxury_furniture,17.81073
"""1845-4-17",ammunition,36.83444
"""1845-4-17",small_arms,16.18692
"""1845-4-17",artillery,2.95944
"""1845-4-17",canned_food,64.59546
"""1845-4-17",cotton,191.29135
"""1845-4-17",dye,93.05026
"""1845-4-17",wool,1446.23300
"""1845-4-17",silk,19.51648
"""1845-4-17",coal,429.59439
"""1845-4-17",sulphur,27.85760
"""1845-4-17",iron,62.54285
"""1845-4-17",timber,356.49661
"""1845-4-17",tropical_wood,26.63953
"""1845-4-17",precious_metal,18.62723
"""1845-4-17",precious_goods,21.71115
"""1845-4-17",steel,211.38928
"""1845-4-17",cement,18.46140
"""1845-4-17",machine_parts,6.80865
"""1845-4-17",glass,252.78705
"""1845-4-17",fertilizer,64.26266
"""1845-4-17",explosives,29.22260
"""1845-4-17",clipper_convoy,1.85529
"""1845-4-17",steamer_convoy,54.20767
"""1845-4-17",fabric,875.91263
"""1845-4-17",lumber,1437.02930
"""1845-4-17",paper,119.33566
"""1845-4-17",cattle,364.81290
"""1845-4-17",fish,399.72818
"""1845-4-17",fruit,588.53830
"""1845-4-17",grain,774.57898
"""1845-4-17",tobacco,263.19293
"""1845-4-17",coffee,22.36060
"""1845-4-17",opium,74.90604
"""1845-4-17",wine,227.73236
"""1845-4-17",liquor,152.47568
"""1845-4-17",regular_clothes,143.77414
"""1845-4-17",luxury_clothes,16.67841
"""1845-4-17",furniture,279.66666
"""1845-4-17",luxury_furniture,17.81772
"""1845-4-9",precious_goods,0.08972
"""1845-3-14",ammunition,7.67075
"""1845-3-14",small_arms,3.06842
"""1845-3-14",artillery,1.60629
"""1845-3-14",canned_food,13.00931
"""1845-3-14",coal,345.48856
"""1845-3-14",sulphur,8.51660
"""1845-3-14",iron,95.11502
"""1845-3-14",timber,48.57376
"""1845-3-14",steel,65.91925
"""1845-3-14",cement,7.07977
"""1845-3-14",machine_parts,3.08289
"""1845-3-14",glass,56.82733
"""1845-3-14",fertilizer,2.20425
"""1845-3-14",explosives,1.39346
"""1845-3-14",clipper_convoy,0.22980
"""1845-3-14",fabric,55.81879
"""1845-3-14",lumber,60.10339
"""1845-3-14",paper,11.72205
"""1845-3-14",cattle,74.53989
"""1845-3-14",fish,24.34180
"""1845-3-14",fruit,79.72244
"""1845-3-14",grain,135.48026
"""1845-3-14",wine,30.78113
"""1845-3-14",liquor,7.76712
"""1845-3-14",regular_clothes,2.76749
"""1845-3-14",furniture,4.30362
"""1845-3-14",luxury_furniture,0.02371
"""1845-3-4",ammunition,27.78278
"""1845-3-4",small_arms,16.02954
"""1845-3-4",artillery,8.74960
"""1845-3-4",canned_food,43.27872
"""1845-3-4",wool,110.04956
"""1845-3-4",silk,0.29803
"""1845-3-4",coal,243.22031
"""1845-3-4",sulphur,7.85822
"""1845-3-4",iron,62.62860
"""1845-3-4",timber,1357.16190
"""1845-3-4",precious_metal,12.37698
"""1845-3-4",steel,138.80310
"""1845-3-4",cement,9.33234
"""1845-3-4",glass,158.69339
"""1845-3-4",fertilizer,34.25204
"""1845-3-4",explosives,36.93716
"""1845-3-4",clipper_convoy,0.02606
"""1845-3-4",fabric,1.33600
"""1845-3-4",lumber,1097.68262
"""1845-3-4",paper,190.29276
"""1845-3-4",cattle,176.15704
"""1845-3-4",fish,33.06616
"""1845-3-4",fruit,54.27982
"""1845-3-4",grain,431.22998
"""1845-3-4",opium,0.11777
"""1845-3-4",wine,97.14902
"""1845-3-4",liquor,18.36044
"""1845-3-4",regular_clothes,1.53259
"""1845-3-4",luxury_clothes,2.42578
"""1845-3-4",furniture,207.31897
"""1845-3-4",luxury_furniture,7.30701
"""1845-2-27",canned_food,0.13376
"""1845-2-27",wool,0.84531
"""1845-2-27",iron,0.06503
"""1845-2-27",timber,0.76813
"""1845-2-27",glass,4.83942
"""1845-2-27",lumber,0.46655
"""1845-2-27",cattle,10.49405
"""1845-2-27",fish,0.00003
"""1845-2-27",fruit,0.00003
"""1845-2-27",grain,0.29166
"""1845-2-27",furniture,4.08737
"""1845-2-23",fish,1.11105
"""1845-2-21",opium,0.16104
"""1845-2-19",fish,0.24792
"""1845-2-19",opium,0.13840
"""1845-2-17",grain,0.42575
"""1845-2-15",grain,0.78799
"""1845-2-15",liquor,0.12592
"""1845-2-13",cotton,1.38916
"""1845-2-13",grain,0.00006
"""1845-2-11",ammunition,36.82962
"""1845-2-11",small_arms,16.18353
"""1845-2-11",artillery,2.95944
"""1845-2-11",canned_food,64.57675
"""1845-2-11",cotton,191.29135
"""1845-2-11",dye,93.05026
"""1845-2-11",wool,1445.66238
"""1845-2-11",silk,19.51648
"""1845-2-11",coal,429.49417
"""1845-2-11",sulphur,27.49945
"""1845-2-11",iron,62.54285
"""1845-2-11",timber,356.49661
"""1845-2-11",tropical_wood,24.28159
"""1845-2-11",precious_metal,18.62723
"""1845-2-11",precious_goods,21.71115
"""1845-2-11",steel,211.38461
"""1845-2-11",cement,18.45908
"""1845-2-11",machine_parts,6.80865
"""1845-2-11",glass,252.74081
"""1845-2-11",fertilizer,64.24179
"""1845-2-11",explosives,29.22360
"""1845-2-11",clipper_convoy,1.85532
"""1845-2-11",steamer_convoy,54.20279
"""1845-2-11",fabric,875.91263
"""1845-2-11",lumber,1437.86090
"""1845-2-11",paper,119.09625
"""1845-2-11",cattle,364.27341
"""1845-2-11",fish,399.17902
"""1845-2-11",fruit,587.96426
"""1845-2-11",grain,773.20593
"""1845-2-11",tobacco,263.01355
"""1845-2-11",coffee,22.22751
"""1845-2-11",opium,74.88123
"""1845-2-11",wine,227.48239
"""1845-2-11",liquor,152.17322
"""1845-2-11",regular_clothes,143.46255
"""1845-2-11",luxury_clothes,16.65341
"""1845-2-11",furniture,278.77563
"""1845-2-11",luxury_furniture,17.79269
"""1845-2-5",tobacco,1.07440
"""1845-2-3",canned_food,39.85214
"""1845-2-3",wool,0.00003
"""1845-2-3",iron,181.05624
"""1845-2-3",cement,7.53891
"""1845-2-3",glass,385.85159
"""1845-2-3",fertilizer,17.64816
"""1845-2-3",clipper_convoy,5.53860
"""1845-2-3",paper,215.90515
"""1845-2-3",tea,1098.73709
"""1845-2-3",wine,14.18472
"""1845-2-3",liquor,318.62384
"""1845-2-3",regular_clothes,106.38574
"""1845-2-3",luxury_clothes,4.34006
"""1845-2-3",furniture,288.64001
"""1845-2-3",luxury_furniture,1.25787
"""1845-1-24",cattle,6.66547
"""1845-1-24",fruit,0.05981
"""1845-1-18",iron,2.97391
"""1845-1-18",paper,0.41733
"""1845-1-18",furniture,0.65851
"""1845-12-15",ammunition,36.83463
"""1845-12-15",small_arms,16.18719
"""1845-12-15",artillery,2.95944
"""1845-12-15",canned_food,64.58978
"""1845-12-15",cotton,191.29135
"""1845-12-15",dye,93.05026
"""1845-12-15",wool,1446.00400
"""1845-12-15",silk,19.51648
"""1845-12-15",coal,429.58249
"""1845-12-15",sulphur,27.85596
"""1845-12-15",iron,62.60352
"""1845-12-15",timber,359.14700
"""1845-12-15",tropical_wood,26.63953
"""1845-12-15",precious_metal,18.62723
"""1845-12-15",precious_goods,21.71115
"""1845-12-15",steel,211.38132
"""1845-12-15",cement,18.46140
"""1845-12-15",machine_parts,6.80908
"""1845-12-15",glass,252.78775
"""1845-12-15",fertilizer,64.15976
"""1845-12-15",explosives,29.15756
"""1845-12-15",clipper_convoy,1.85532
"""1845-12-15",steamer_convoy,54.20724
"""1845-12-15",fabric,875.91263
"""1845-12-15",lumber,1437.86090
"""1845-12-15",paper,119.26208
"""1845-12-15",cattle,364.72266
"""1845-12-15",fish,399.97470
"""1845-12-15",fruit,588.35379
"""1845-12-15",grain,775.01132
"""1845-12-15",tobacco,262.76431
"""1845-12-15",coffee,21.93124
"""1845-12-15",opium,74.89871
"""1845-12-15",wine,227.65640
"""1845-12-15",liquor,151.61792
"""1845-12-15",regular_clothes,143.02979
"""1845-12-15",luxury_clothes,16.67081
"""1845-12-15",furniture,278.96472
"""1845-12-15",luxury_furniture,17.80701
"""1845-10-26",ammunition,7.65726
"""1845-10-26",small_arms,3.07620
"""1845-10-26",artillery,1.60483
"""1845-10-26",canned_food,13.09091
"""1845-10-26",coal,339.74112
"""1845-10-26",sulphur,8.91754
"""1845-10-26",iron,95.25540
"""1845-10-26",timber,48.57376
"""1845-10-26",steel,64.86945
"""1845-10-26",cement,7.05069
"""1845-10-26",machine_parts,3.08023
"""1845-10-26",glass,55.84998
"""1845-10-26",fertilizer,2.07114
"""1845-10-26",explosives,1.65536
"""1845-10-26",clipper_convoy,0.30026
"""1845-10-26",fabric,52.62665
"""1845-10-26",lumber,59.01263
"""1845-10-26",paper,12.12659
"""1845-10-26",cattle,75.42136
"""1845-10-26",fish,22.92813
"""1845-10-26",fruit,78.54788
"""1845-10-26",grain,133.94565
"""1845-10-26",wine,30.33279
"""1845-10-26",liquor,9.65601
"""1845-10-26",regular_clothes,4.06668
"""1845-10-26",furniture,5.78839
"""1845-10-26",luxury_furniture,0.03436
"""1845-9-16",coal,0.45782
"""1845-9-6",precious_goods,0.27328
"""1845-8-27",canned_food,31.26395
"""1845-8-27",cotton,15.44595
"""1845-8-27",wool,257.73340
"""1845-8-27",silk,0.95520
"""1845-8-27",coal,66.60245
"""1845-8-27",sulphur,13.27887
"""1845-8-27",iron,46.17459
"""1845-8-27",timber,295.69568
"""1845-8-27",cement,9.97073
"""1845-8-27",glass,15.43277
"""1845-8-27",fertilizer,23.61603
"""1845-8-27",clipper_convoy,1.51599
"""1845-8-27",steamer_convoy,2.72055
"""1845-8-27",fabric,3.48764
"""1845-8-27",lumber,618.84384
"""1845-8-27",paper,51.79028
"""1845-8-27",cattle,36.32617
"""1845-8-27",fish,32.66940
"""1845-8-27",fruit,162.35287
"""1845-8-27",grain,234.39609
"""1845-8-27",tobacco,35.04684
"""1845-8-27",opium,1.45209
"""1845-8-27",wine,4.17728
"""1845-8-27",liquor,16.79810
"""1845-8-27",regular_clothes,11.78085
"""1845-8-27",luxury_clothes,0.48898
"""1845-8-27",furniture,175.37057
"""1845-8-27",luxury_furniture,0.01511
"""1845-8-13",grain,0.00009
"""1845-8-13",coffee,1.87131
"""1845-8-13",liquor,0.00824
"""1845-8-3",ammunition,27.65216
"""1845-8-3",small_arms,16.04111
"""1845-8-3",artillery,8.72595
"""1845-8-3",canned_food,43.33691
"""1845-8-3",wool,115.35684
"""1845-8-3",coal,242.86954
"""1845-8-3",sulphur,7.76331
"""1845-8-3",iron,63.88892
"""1845-8-3",timber,1356.44473
"""1845-8-3",precious_metal,12.37698
"""1845-8-3",steel,138.60986
"""1845-8-3",cement,9.33060
"""1845-8-3",glass,154.63342
"""1845-8-3",fertilizer,34.10419
"""1845-8-3",explosives,36.91641
"""1845-8-3",fabric,0.58618
"""1845-8-3",lumber,1096.59360
"""1845-8-3",paper,189.95242
"""1845-8-3",cattle,174.53433
"""1845-8-3",fish,31.95239
"""1845-8-3",fruit,50.49796
"""1845-8-3",grain,427.49496
"""1845-8-3",opium,0.09555
"""1845-8-3",wine,97.65652
"""1845-8-3",liquor,17.69885
"""1845-8-3",regular_clothes,0.99765
"""1845-8-3",luxury_clothes,2.42725
"""1845-8-3",furniture,206.80606
"""1845-8-3",luxury_furniture,7.28830
"""1845-7-12",ammunition,36.79041
"""1845-7-12",small_arms,16.14456
"""1845-7-12",artillery,2.95944
"""1845-7-12",canned_food,64.58829
"""1845-7-12",cotton,191.29135
"""1845-7-12",dye,93.05026
"""1845-7-12",wool,1442.95526
"""1845-7-12",silk,19.09030
"""1845-7-12",coal,429.26385
"""1845-7-12",sulphur,26.05896
"""1845-7-12",iron,62.54285
"""1845-7-12",timber,356.49661
"""1845-7-12",tropical_wood,26.63953
"""1845-7-12",precious_metal,18.62723
"""1845-7-12",precious_goods,21.71115
"""1845-7-12",steel,211.15552
"""1845-7-12",cement,18.45502
"""1845-7-12",machine_parts,6.80865
"""1845-7-12",glass,252.70221
